subscription_id,customer_id,subscription_start_date,return_date,follow_up_subscription_id,churned,csat_score,csat_classification,filed_complaint,total_damage_amount,excess_mileage_amount,pickup_fee_amount,damage_item_count,has_paid_scratch,has_paid_dent,has_paid_stonechip,has_paid_cleaning,has_paid_defect,has_paid_missing_part,scratch_amount,dent_amount,stonechip_amount,cleaning_amount,defect_amount,return_year
8135779738,83475701,2022-04-07,2023-10-05,14315161007,0,-1,,0,0,290.24,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7724747564,52630951,2022-03-07,2022-09-06,,1,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
14982296910,134113451,2023-11-17,2024-11-14,,1,-1,,0,1022.54,24.32,249,7,1,0,0,0,0,0,1022.54,0.0,0.0,0.0,0.0,2024
19674380190,16765874595,2024-06-06,2025-06-13,,1,1,Detractor,1,1502.94,0,249,11,1,0,0,0,1,0,1173.92,0.0,0.0,0.0,329.02,2025
14517215922,282431351,2023-09-27,2024-10-04,,1,-1,,0,0,0,249,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
10154695325,254108601,2022-09-30,2023-04-18,12364700707,0,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
6868033554,452424751,2021-12-01,2022-12-13,11029331352,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
22744895112,106451301,2024-11-04,2025-11-05,43677785174,0,2,Detractor,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
10641069937,120015401,2022-12-05,2024-01-09,,1,-1,,0,500,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
8302388996,199929751,2022-04-07,2022-05-20,,1,-1,,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
29178091320,74697003383,2025-02-06,2025-08-08,,1,-1,,1,440,548.1,249,4,1,0,0,0,0,0,440.0,0.0,0.0,0.0,0.0,2025
7773675108,169278001,2022-03-18,2022-05-18,8943082557,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12025357937,364680501,2023-02-23,2024-05-14,,1,-1,,0,955,0,199,10,1,0,0,0,0,0,955.0,0.0,0.0,0.0,0.0,2024
15070822920,156681978435,2023-10-06,2024-09-30,,1,-1,,0,0,0,199,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
7863100264,35877251,2022-03-16,2022-09-12,9563612291,0,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
9942313904,283823051,2022-10-05,2023-10-09,15358957826,0,-1,,0,662.16,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
17733523823,433322103,2024-05-21,2025-04-03,33841329780,0,-1,,1,2765.64,2797.75,249,5,0,1,0,0,0,1,0.0,759.19,0.0,0.0,0.0,2025
7289490223,159751101,2022-01-12,2023-01-13,,1,-1,,0,180,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
16369973585,248124651,2024-05-02,2025-04-29,,1,-1,,0,1718.11,364.65,249,11,1,0,0,1,1,0,713.22,0.0,0.0,225.0,779.89,2025
8578684241,212401401,2022-04-20,2023-04-13,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
22316957297,333626202,2024-09-25,2025-12-22,,1,-1,,0,440,0,249,5,1,0,0,0,0,0,440.0,0.0,0.0,0.0,0.0,2025
22978700939,53673329061,2024-10-28,2025-10-28,,1,-1,,0,0,0,249,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
17853168654,68960459570,2024-03-12,2025-02-18,32088286331,0,-1,,0,0,397.75,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
14999363099,291024551,2023-09-22,2024-10-22,21561932803,0,-1,,0,90,0,0,8,1,0,0,0,0,0,90.0,0.0,0.0,0.0,0.0,2024
11918165919,385593101,2023-04-20,2024-04-18,17925267809,0,1,Detractor,0,200.8,0,0,5,1,0,0,0,0,1,120.0,0.0,0.0,0.0,0.0,2024
10680028791,302872201,2022-11-25,2023-12-11,14994518844,0,5,Promoter,0,0,537.3,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
14264691502,467976751,2023-09-18,2024-03-18,,1,-1,,0,0,290.64,249,1,1,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,2024
20515150460,35889064516,2024-07-31,2025-07-30,,1,1,Detractor,1,1570,0,249,2,0,1,0,0,0,0,0.0,740.0,0.0,0.0,0.0,2025
7357957456,161481602,2022-01-17,2023-01-17,11071797431,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13500426347,447766501,2023-08-02,2024-08-02,19729806456,0,2,Detractor,0,676.65,2967.9,0,4,1,0,0,0,0,0,676.65,0.0,0.0,0.0,0.0,2024
21019445327,43036721437,2024-08-05,2025-04-03,,1,-1,,0,0,16.5,249,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
11451822885,356140951,2023-01-20,2023-07-20,,1,-1,,0,30,0,0,4,1,1,0,0,0,0,100.0,80.0,0.0,0.0,0.0,2023
11154695017,343401401,2023-01-20,2024-02-27,16907628308,0,-1,,0,1915,151.9,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
10809060465,325283451,2022-12-15,2023-12-15,,1,4,Promoter,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
6560811275,132691451,2021-11-08,2022-12-13,9944911248,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
4993514584,58953951,2021-06-09,2022-11-04,,1,-1,,0,0,0,0,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,2022
6047587742,109681351,2021-10-06,2022-04-13,8040353629,0,-1,,0,50,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
20718286888,38326536986,2024-07-31,2025-07-23,37614850679,0,-1,,0,0,0,0,3,1,0,0,0,0,0,90.0,0.0,0.0,0.0,0.0,2025
18218002271,602622851,2024-04-05,2025-04-04,,1,-1,,0,0,0,249,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
18376172338,8528269237,2024-04-11,2025-04-11,42662578514,0,-1,,0,180,0,249,3,1,0,0,0,0,0,180.0,0.0,0.0,0.0,0.0,2025
10015835733,286626851,2022-10-12,2023-11-06,,1,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
20799570595,39089921593,2024-08-05,2025-08-14,40118242716,0,1,Detractor,0,1220,77.75,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
7326501152,160641301,2022-01-21,2023-01-19,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12100977755,187106451,2023-03-16,2024-04-04,,1,-1,,0,108.74,0,199,6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2024
11932724894,386184451,2023-02-10,2024-03-12,,1,3,Detractor,0,1100.9,3461.04,199,5,1,0,0,0,0,0,1100.9,0.0,0.0,0.0,0.0,2024
16817746603,353473101,2024-01-22,2025-07-03,,1,-1,,0,0,0,249,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
9891040365,281293301,2022-09-02,2023-10-02,,1,5,Promoter,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
6338052279,128327901,2021-11-05,2022-11-18,10488070411,0,-1,,0,0,0,0,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
7055333473,78970751,2022-01-13,2022-08-12,,1,-1,,0,0,0,0,7,1,1,0,0,0,1,886.6700000000001,80.0,0.0,0.0,0.0,2022
7933175427,180938601,2022-02-28,2022-08-29,,1,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
9809841979,162667901,2022-09-08,2023-09-07,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
19979333889,27426114630,2024-07-31,2025-07-30,38310970131,0,4,Promoter,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2025
11657327765,88461201,2023-02-01,2024-02-02,16768054795,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
16040886322,463440601,2023-12-05,2024-12-09,,1,1,Detractor,0,0,0,249,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
28424931719,238685301,2025-05-27,2025-10-24,44599006238,0,-1,,0,220,0,0,3,1,0,0,0,1,0,110.0,0.0,0.0,0.0,110.0,2025
16264699452,451894601,2023-12-20,2024-11-13,,1,-1,,0,0,2504.01,199,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
18287409075,534884651,2024-04-22,2025-04-22,33366338463,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
12033071783,69046351,2023-03-28,2024-04-29,,1,-1,,0,0,287.04,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
6202296217,119070851,2021-09-27,2022-04-08,6708666900,0,-1,,0,1352.14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
33341073265,98685009728,2025-05-02,2025-11-07,40425164566,0,-1,,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
10285100977,222901451,2022-11-23,2023-11-22,14629158804,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
18291788054,7322483209,2024-05-02,2025-05-02,,1,-1,,0,441.93,0,249,7,1,0,1,0,0,0,180.0,0.0,180.0,0.0,0.0,2025
9501225369,259000101,2022-08-05,2023-02-07,11555395662,0,4,Promoter,0,350,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12820609823,420626701,2023-04-18,2024-04-19,17732363027,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
7863066514,175619451,2022-05-03,2022-10-12,11644651891,0,2,Detractor,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
31613793050,535941101,2025-02-02,2025-08-03,40363756847,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
22026208160,55650722439,2024-10-25,2025-10-25,,1,-1,,0,0,0,249,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
31369456189,13561759639,2025-05-27,2025-11-11,46591066214,0,5,Promoter,0,187.88,0,0,8,1,0,0,0,0,0,187.88,0.0,0.0,0.0,0.0,2025
40363756847,535941101,2025-08-03,2025-11-04,45125665863,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
14467657793,405449951,2023-08-29,2024-07-25,,1,1,Detractor,0,0,0,249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
13864994662,164849401,2023-07-25,2024-01-26,16850456945,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
9951146660,53398003,2022-11-02,2023-11-02,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
8443945906,204957551,2022-04-22,2022-12-22,,1,-1,,0,1801.8,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
11299006283,159938701,2023-01-13,2024-01-19,,1,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
10513715076,304684852,2022-10-20,2023-10-21,15017666433,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
5718908323,94342851,2021-08-06,2022-02-14,,1,-1,,0,663.3,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
7900358173,178446051,2022-03-28,2022-09-27,9701260630,0,5,Promoter,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
5523370609,84832751,2021-07-12,2022-07-13,,1,-1,,0,1949.75,0,0,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
13150873443,164739501,2023-06-14,2024-07-16,,1,-1,,0,359.49,274.16,249,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,359.49,2024
5713770912,94121901,2021-07-29,2022-07-29,,1,-1,,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
5351987592,73663801,2021-06-08,2022-07-08,,1,-1,,0,1180,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
19565402795,353441152,2024-07-17,2025-07-17,30835715136,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
28781612878,75183215104,2024-12-20,2025-12-23,44825131653,0,5,Promoter,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
15519128212,498923151,2023-10-17,2024-10-17,22833139221,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
35444315236,293159551,2025-06-18,2025-12-23,44627597168,0,-1,,0,195,287.68,0,6,1,0,0,0,0,0,135.0,0.0,0.0,0.0,0.0,2025
11343182384,139576751,2023-03-07,2024-03-14,16136518481,0,-1,,1,0,220.8,199,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
13088000810,425679501,2023-05-24,2024-06-24,,1,-1,,0,1548.36,0,249,5,1,0,0,0,1,0,950.0,0.0,0.0,0.0,598.36,2024
8720277053,40004151,2022-07-16,2023-08-02,13667040671,0,4,Promoter,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
22753192559,62755499431,2024-10-18,2025-10-22,,1,-1,,0,0,692.75,249,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
12492548726,409316801,2023-03-20,2024-04-03,,1,-1,,0,0,331.89,199,1,1,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,2024
22676847974,550890701,2025-01-15,2025-06-16,,1,-1,,0,1225,0,249,5,1,1,0,0,0,0,1000.0,150.0,0.0,0.0,0.0,2025
20620616626,32286185780,2024-08-23,2025-08-11,,1,4,Promoter,0,947.48,0,249,4,1,0,0,0,0,0,947.48,0.0,0.0,0.0,0.0,2025
9047732045,234763351,2022-06-20,2022-12-16,12649619484,0,3,Detractor,0,478.3,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
21565812049,35067458348,2024-09-12,2025-09-09,39656298075,0,-1,,0,0,883.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
8703788719,220587502,2022-05-17,2023-05-17,,1,1,Detractor,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
28661187191,74868251205,2024-12-11,2025-12-04,,1,1,Detractor,0,210,0,249,6,0,0,0,1,0,0,0.0,0.0,0.0,210.0,0.0,2025
14479291469,475906951,2023-08-17,2024-02-22,,1,-1,,0,0,175.26,199,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
16052637731,349961601,2024-01-19,2025-01-21,,1,1,Detractor,1,3822.42,339,249,14,1,0,0,0,1,0,466.11,0.0,0.0,0.0,2664.23,2025
20754972955,38992511834,2024-08-09,2025-08-08,39897125485,0,-1,,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
11643942913,371455851,2023-01-25,2023-07-18,,1,-1,,0,32.22,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7396244481,17896651,2022-01-21,2023-01-23,,1,-1,,0,832.72,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
4171843006,40996951,2021-03-02,2022-03-01,11990147652,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
28970433568,76950866806,2024-11-26,2025-11-26,,1,-1,,0,773,0.29,249,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
9140558115,92262501449,2022-07-15,2023-07-24,13886372259,0,3,Detractor,0,81,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
8946175307,229177802,2022-06-08,2022-12-08,10994979227,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
14745649679,477288501,2023-09-18,2025-02-03,29878874737,0,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
6166453650,116843751,2021-11-07,2022-12-09,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
19101706307,220711551,2024-05-23,2025-06-06,38036014711,0,-1,,0,0,1049.72,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
23121386408,53782210056,2024-10-29,2025-12-02,42737296902,0,-1,,0,1648,0,0,11,1,1,0,0,0,0,848.0,800.0,0.0,0.0,0.0,2025
8948058257,80509751,2022-06-29,2023-06-30,,1,1,Detractor,0,350,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
21598648591,505419751,2024-10-22,2025-10-23,42189790080,0,-1,,0,590,0,0,8,1,1,0,1,0,0,255.0,110.0,0.0,225.0,0.0,2025
4787908179,51351351,2021-04-14,2022-05-16,8720404392,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
36344318337,117182045354,2025-05-06,2025-11-21,,1,-1,,0,97.5,0,249,2,1,0,0,0,0,0,97.5,0.0,0.0,0.0,0.0,2025
40299646881,137806669937,2025-07-28,2025-08-25,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
21292010147,472044751,2024-09-17,2025-08-19,39012878622,0,3,Detractor,1,0,211.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
11085264153,340321701,2022-12-16,2023-08-09,,1,-1,,0,925,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
11174868284,327618051,2023-01-10,2024-01-03,16118159627,0,-1,,1,547.5,255.42,0,3,1,0,0,0,0,0,547.5,0.0,0.0,0.0,0.0,2024
5509628162,84008151,2021-07-14,2022-08-12,9399454308,0,1,Detractor,0,500,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
8108601646,188367851,2022-03-10,2023-02-27,12100548241,0,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
16054318960,523382801,2023-11-30,2024-11-30,21862996587,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
20632163627,30862431751,2024-09-12,2025-09-12,29243072420,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
12626724687,413848851,2023-03-28,2023-06-16,13355971093,0,-1,,0,500,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
14965771548,281058551,2023-10-20,2024-10-24,,1,-1,,0,500,295.2,249,9,1,0,0,0,0,0,500.0,0.0,0.0,0.0,0.0,2024
14191061781,465649701,2023-08-30,2025-08-31,40270987265,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
9481672809,67301251,2022-12-20,2024-01-17,16448282881,0,-1,,0,100,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
8674473735,79111551,2022-07-11,2023-07-31,13584618798,0,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
10918604296,145579651,2023-02-01,2023-08-09,14342156104,0,4,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13575027074,449141101,2023-06-28,2023-12-28,,1,-1,,0,0,0,199,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
10751445631,322217101,2022-11-22,2023-05-26,,1,1,Detractor,0,881.16,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
9644478035,267191151,2022-09-02,2023-09-04,13550133389,0,-1,,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
15927873885,520604551,2023-11-17,2024-05-16,17595979033,0,-1,,0,0,78,249,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
8988353674,69720201,2022-07-06,2023-07-12,,1,-1,,0,1243.75,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13370987922,289637951,2023-09-25,2024-09-19,,1,-1,,0,180,0,249,3,1,0,0,0,0,0,180.0,0.0,0.0,0.0,0.0,2024
29769176761,68793501,2025-03-12,2025-09-09,40431228778,0,-1,,0,1132.32,0,0,6,1,0,0,0,0,0,1132.32,0.0,0.0,0.0,0.0,2025
5750116508,88461201,2021-08-06,2022-09-06,9892620710,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
21114992404,33904584087,2024-08-12,2025-08-18,37260010794,0,5,Promoter,1,809.3,0,0,6,1,0,0,0,0,0,719.3,0.0,0.0,0.0,0.0,2025
4943473312,56231651,2021-04-15,2022-05-16,8507039359,0,5,Promoter,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12972742544,44840501,2023-05-24,2023-08-15,,1,5,Promoter,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
13618072852,84187151,2023-07-04,2024-08-02,20583559999,0,-1,,0,1063.58,0,0,7,0,0,0,0,1,0,0.0,0.0,0.0,0.0,500.0,2024
5395417892,78196351,2021-07-27,2022-07-27,9159019122,0,-1,,0,350,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
4138388559,39773301,2021-03-02,2022-03-02,7805256493,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
8410554410,51109501,2022-05-02,2023-05-03,12835197066,0,-1,,0,150,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
21814364762,102759251,2024-10-02,2025-10-03,47099463607,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
20873504128,40760691621,2024-08-01,2025-07-28,,1,5,Promoter,0,0,0,249,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
15442463551,493291101,2023-10-20,2024-11-05,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
21661703700,50007449428,2024-09-05,2025-09-04,40320908607,0,-1,,0,580,0,0,4,1,0,0,0,0,0,580.0,0.0,0.0,0.0,0.0,2025
15620341519,241023851,2024-07-14,2025-07-30,,1,-1,,0,8615,0,199,17,1,1,0,1,0,0,5100.0,3330.0,0.0,25.0,0.0,2025
22171973923,113508851,2025-07-14,2025-10-16,,1,-1,,0,0,0,249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
6051798457,110931051,2021-11-10,2022-05-06,,1,-1,,0,500,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12182550438,396035851,2023-03-01,2023-08-30,,1,1,Detractor,0,250,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12091479330,17051,2023-03-09,2023-09-08,,1,-1,,0,238.44,0,0,5,1,0,0,0,0,0,238.44,0.0,0.0,0.0,0.0,2023
12848359572,125427151,2023-05-19,2024-05-13,,1,4,Promoter,0,0,753.48,199,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
19219037492,57894451,2024-06-27,2025-06-24,,1,-1,,0,489.53,0,249,7,1,0,0,0,1,0,254.0,0.0,0.0,0.0,235.53,2025
13574529559,49852651,2023-07-25,2023-09-22,15169324949,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
18207843385,561084152,2024-04-04,2025-04-04,34142176512,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
23317645921,352175801,2024-12-18,2024-12-20,,1,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
8185171586,34770951,2022-04-08,2023-04-11,,1,5,Promoter,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
12266970199,399373851,2023-03-17,2024-03-16,17588848966,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
19135521846,8939437979,2024-06-11,2025-06-06,35316020090,0,1,Detractor,1,360,0,0,3,1,0,0,0,0,0,360.0,0.0,0.0,0.0,0.0,2025
8392318075,195702501,2022-04-06,2023-04-20,12882625696,0,-1,,0,1054.77,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7045897082,155201351,2021-12-09,2022-12-09,,1,2,Detractor,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
10873751675,328458501,2022-12-02,2023-12-01,,1,-1,,0,86.25,0,0,5,1,0,0,0,0,0,86.25,0.0,0.0,0.0,0.0,2023
5349066602,75218151,2021-07-05,2022-01-03,,1,-1,,0,1000,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
20345005075,20819399244,2024-07-10,2025-07-10,,1,-1,,0,180,0,249,1,1,0,0,0,0,0,180.0,0.0,0.0,0.0,0.0,2025
6761881877,134425451,2021-11-23,2022-11-22,,1,-1,,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
12005500293,382709051,2023-02-22,2024-02-20,,1,-1,,0,0,2347.61,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
9501072644,187334752,2022-12-02,2023-06-07,,1,1,Detractor,0,1027.98,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
15937194830,335176501,2024-03-04,2025-03-04,21510863707,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
5231243413,7596901,2021-08-02,2022-08-02,,1,-1,,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
17314627922,487965101,2024-04-12,2025-04-12,33580269444,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2025
20680658030,15804945981,2024-07-19,2024-08-26,21169844529,0,-1,,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
12741527587,195556851,2023-05-19,2024-06-27,,1,5,Promoter,0,0,1042.56,249,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2024
29705239553,80105539211,2025-01-03,2025-07-03,,1,-1,,0,137.5,0,249,1,1,0,0,0,0,0,137.5,0.0,0.0,0.0,0.0,2025
5497072712,2272201,2021-11-23,2023-01-10,10470893175,0,-1,,0,150,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
7294762864,29895401,2022-02-16,2022-12-15,,1,-1,,0,350,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2022
