subscription_id,damage_type,damage_category,invoiced_amount
18956991848,Kratzer,Tür,0.0
20077778451,Kratzer,Kotflügel,0.0
21870088522,Kratzer,Felge,500.0
21870088522,Kratzer,Tür,0.0
28240806189,Kratzer,Tür,380.0
28240806189,Kratzer,Tür,380.0
28240806189,Kratzer,Innenraum,110.0
28240806189,Kratzer,Tür,400.0
28240806189,Kratzer,Tür,0.0
28240806189,Kratzer,Kotflügel,0.0
23019917746,Kratzer,Tür,0.0
23019917746,Kratzer,Innenraum,0.0
23019917746,Kratzer,Kotflügel,0.0
23019917746,Kratzer,Tür,0.0
23019917746,Kratzer,Tür,0.0
23019917746,Kratzer,Tür,0.0
35240441950,Kratzer,Felge,102.66
20753493302,Kratzer,Außenspiegel,505.85
20753493302,Kratzer,Außenspiegel,110.0
20753493302,Kratzer,Felge,180.0
20753493302,Kratzer,Felge,145.0
20753493302,Kratzer,Felge,0.0
20753493302,Kratzer,Stoßfänger,929.89
20753493302,Kratzer,Heckklappe,0.0
15380183458,Kratzer,Stoßfänger,0.0
15380183458,Kratzer,Tür,0.0
15380183458,Kratzer,Sonstige,0.0
15380183458,Kratzer,Felge,0.0
12761937697,Kratzer,Felge,104.52
12761937697,Kratzer,Außenspiegel,0.0
12761937697,Kratzer,Stoßfänger,75.0
12705541724,Kratzer,Felge,100.0
12705541724,Kratzer,Felge,100.0
13265541298,Kratzer,Felge,106.49
13265541298,Kratzer,Tür,150.0
13265541298,Kratzer,Heckklappe,0.0
13265541298,Kratzer,Sonstige,0.0
13265541298,Kratzer,Felge,106.49
13397937517,Kratzer,Felge,100.0
13397937517,Kratzer,Felge,100.0
13397937517,Kratzer,Felge,100.0
15380183458,Kratzer,Felge,0.0
12416756396,Kratzer,Innenraum,90.0
15510814882,Kratzer,Felge,494.57
15304378242,Kratzer,Stoßfänger,0.0
15304378242,Kratzer,Felge,150.0
15304378242,Kratzer,Felge,150.0
15304378242,Kratzer,Tür,0.0
15304378242,Kratzer,Tür,382.4
15127991983,Kratzer,Felge,120.0
15777586347,Kratzer,Felge,90.0
15133295003,Kratzer,Felge,0.0
15133295003,Kratzer,Tür,382.4
15133295003,Kratzer,Sonstige,90.0
15133295003,Kratzer,Tür,0.0
15133295003,Kratzer,Außenspiegel,90.0
15133295003,Kratzer,Tür,120.0
15133295003,Kratzer,Sonstige,551.8
15553876767,Kratzer,Sonstige,0.0
15553876767,Kratzer,Innenraum,0.0
15553876767,Kratzer,Beleuchtung,0.0
15916070511,Kratzer,Tür,0.0
16487291732,Kratzer,Felge,0.0
15876223889,Kratzer,Außenspiegel,75.65
15876223889,Kratzer,Felge,0.0
15895092647,Kratzer,Motorhaube,746.62
16013468705,Kratzer,Sonstige,0.0
16013468705,Kratzer,Felge,0.0
16013468705,Kratzer,Sonstige,0.0
15873823547,Kratzer,Tür,0.0
16212764261,Kratzer,Felge,0.0
16212764261,Kratzer,Sonstige,105.39
16212764261,Kratzer,Innenraum,90.0
16212764261,Kratzer,Heckklappe,0.0
16212764261,Kratzer,Innenraum,0.0
16212764261,Kratzer,Stoßfänger,90.0
16212764261,Kratzer,Außenspiegel,0.0
16212764261,Kratzer,Tür,0.0
16212764261,Kratzer,Heckklappe,0.0
16515045284,Kratzer,,0.0
16515045284,Kratzer,Felge,0.0
16515045284,Kratzer,Felge,0.0
12821860395,Kratzer,Stoßfänger,500.0
12821860395,Kratzer,Sonstige,500.0
13260722275,Kratzer,Innenraum,0.0
13060004654,Kratzer,Tür,0.0
14030639490,Kratzer,Innenraum,90.0
14030639490,Kratzer,Stoßfänger,0.0
14030639490,Kratzer,Tür,790.0
14030639490,Kratzer,Felge,120.0
14724028299,Kratzer,Innenraum,180.0
13547527010,Kratzer,Felge,0.0
13547527010,Kratzer,Felge,97.5
16855890226,Kratzer,Tür,0.0
17667399228,Kratzer,Stoßfänger,0.0
17667399228,Kratzer,Sonstige,0.0
17667399228,Kratzer,Tür,0.0
17044425130,Kratzer,Sonstige,0.0
17044425130,Kratzer,Stoßfänger,558.38
17044425130,Kratzer,Stoßfänger,90.0
17044425130,Kratzer,Stoßfänger,75.0
17044425130,Kratzer,Tür,90.0
17044425130,Kratzer,Tür,0.0
17044425130,Kratzer,Tür,90.0
22660263337,Kratzer,Felge,59.93
22660263337,Kratzer,Stoßfänger,0.0
22660263337,Kratzer,Stoßfänger,90.0
22660263337,Kratzer,Heckklappe,90.0
22660263337,Kratzer,Felge,0.0
22660263337,Kratzer,Tür,0.0
22660263337,Kratzer,Tür,0.0
22660263337,Kratzer,Felge,0.0
22660263337,Kratzer,Motorhaube,0.0
16656893863,Kratzer,Stoßfänger,570.0
16656893863,Kratzer,Tür,0.0
16656893863,Kratzer,Sonstige,120.0
16656893863,Kratzer,Tür,0.0
16656893863,Kratzer,Sonstige,120.0
16656893863,Kratzer,Tür,0.0
11084014255,Kratzer,Tür,444.52
11084014255,Kratzer,Sonstige,0.0
11084014255,Kratzer,Sonstige,0.0
11084014255,Kratzer,Sonstige,100.0
11084014255,Kratzer,Tür,0.0
11084014255,Kratzer,Außenspiegel,0.0
11716616806,Kratzer,Außenspiegel,69.36
11716616806,Kratzer,Stoßfänger,0.0
11716616806,Kratzer,Außenspiegel,202.95
13240595842,Kratzer,Stoßfänger,300.0
13240595842,Kratzer,Außenspiegel,0.0
13240595842,Kratzer,Außenspiegel,0.0
13240595842,Kratzer,Außenspiegel,0.0
13240595842,Kratzer,Stoßfänger,404.36
13240595842,Kratzer,Sonstige,702.12
11671901239,Kratzer,Stoßfänger,0.0
15874045255,Kratzer,Stoßfänger,683.51
18482273336,Kratzer,Heckklappe,722.56
17213271553,Kratzer,Heckklappe,0.0
17213271553,Kratzer,Tür,0.0
17213271553,Kratzer,Stoßfänger,120.0
17213271553,Kratzer,Außenspiegel,237.94
17213271553,Kratzer,Tür,0.0
17213271553,Kratzer,Außenspiegel,78.59
17213271553,Kratzer,Tür,0.0
17213271553,Kratzer,Sonstige,180.0
17213271553,Kratzer,,78.59
18244338853,Kratzer,Stoßfänger,685.81
18244338853,Kratzer,Heckklappe,322.98
16122702626,Kratzer,Außenspiegel,319.75
16122702626,Kratzer,Stoßfänger,517.37
16158837081,Kratzer,Sonstige,1391.09
16369973585,Kratzer,Stoßfänger,548.22
16369973585,Kratzer,Außenspiegel,75.0
16369973585,Kratzer,Tür,90.0
28455526541,Kratzer,Tür,0.0
28455526541,Kratzer,Tür,110.0
28455526541,Kratzer,Karosserie-Säule,0.0
21319702964,Kratzer,Tür,0.0
18998446694,Kratzer,Stoßfänger,0.0
18998446694,Kratzer,Tür,0.0
28310300449,Kratzer,Außenspiegel,0.0
28310300449,Kratzer,Sonstige,198.0
28310300449,Kratzer,Sonstige,1351.12
28310300449,Kratzer,Sonstige,801.95
28310300449,Kratzer,Tür,180.0
28310300449,Kratzer,Heckklappe,0.0
11889903795,Kratzer,Felge,177.5
16091995165,Kratzer,Außenspiegel,0.0
17213271553,Kratzer,Außenspiegel,0.0
17213271553,Kratzer,Stoßfänger,0.0
17213271553,Kratzer,Innenraum,0.0
15988388461,Kratzer,Stoßfänger,0.0
20222830687,Kratzer,Tür,500.0
20222830687,Kratzer,Tür,0.0
13444020900,Kratzer,Felge,187.59
13444020900,Kratzer,Tür,0.0
13444020900,Kratzer,Tür,0.0
13444020900,Kratzer,Tür,0.0
13444020900,Kratzer,Sonstige,0.0
13444020900,Kratzer,Felge,0.0
14755648944,Kratzer,Sonstige,0.0
14755648944,Kratzer,Felge,195.34
14755648944,Kratzer,Sonstige,150.0
12445789614,Kratzer,Stoßfänger,500.0
12445789614,Kratzer,Motorhaube,50.0
12895367224,Kratzer,Stoßfänger,300.0
12873057194,Kratzer,Stoßfänger,225.0
12871579732,Kratzer,Felge,185.55
18002448462,Kratzer,Sonstige,0.0
18002448462,Kratzer,Tür,0.0
18002448462,Kratzer,Tür,0.0
18002448462,Kratzer,Stoßfänger,0.0
18002448462,Kratzer,Innenraum,0.0
18002448462,Kratzer,Tür,0.0
16272911422,Kratzer,Stoßfänger,150.0
28336307794,Kratzer,Sonstige,121.96
29917018936,Kratzer,Außenspiegel,0.0
32232368266,Kratzer,Sonstige,1000.0
32232368266,Kratzer,Stoßfänger,0.0
32232368266,Kratzer,Tür,0.0
33584602457,Kratzer,Stoßfänger,1123.04
33584602457,Kratzer,Tür,110.0
33584602457,Kratzer,Stoßfänger,99.0
33584602457,Kratzer,Sonstige,1136.33
33584602457,Kratzer,Felge,0.0
32032147374,Kratzer,Felge,113.9
32032147374,Kratzer,Tür,0.0
32032147374,Kratzer,Stoßfänger,0.0
32032147374,Kratzer,Außenspiegel,0.0
32032147374,Kratzer,Felge,113.9
32032147374,Kratzer,Heckklappe,967.75
35689160853,Kratzer,Felge,180.0
35689160853,Kratzer,Tür,110.0
12141070990,Kratzer,Innenraum,90.0
12141070990,Kratzer,Stoßfänger,180.0
12474870024,Kratzer,Stoßfänger,380.0
12474870024,Kratzer,Karosserie-Säule,0.0
12150315288,Kratzer,Heckklappe,0.0
12150315288,Kratzer,Tür,0.0
12600392800,Kratzer,Tür,0.0
12937344351,Kratzer,Felge,200.0
12871596470,Kratzer,Felge,200.0
16356212610,Kratzer,Felge,167.5
16356212610,Kratzer,Felge,167.5
16356212610,Kratzer,Felge,167.5
29348623281,Kratzer,Tür,0.0
28350142591,Kratzer,Tür,0.0
28923078265,Kratzer,Heckklappe,180.0
32067431984,Kratzer,Außenspiegel,0.0
31706160198,Kratzer,Tür,0.0
31885527605,Kratzer,Kotflügel,860.0
31885527605,Kratzer,Motorhaube,0.0
29750717462,Kratzer,Scheibe,0.0
30341672042,Kratzer,Stoßfänger,0.0
30341672042,Kratzer,Kotflügel,90.0
30341672042,Kratzer,Scheibe,0.0
30208552305,Kratzer,Tür,0.0
30208552305,Kratzer,Scheibe,0.0
32123470365,Kratzer,Stoßfänger,220.0
32356707696,Kratzer,Tür,220.0
35377741338,Kratzer,Sonstige,0.0
35377741338,Kratzer,Tür,0.0
35377741338,Kratzer,Stoßfänger,110.0
28358401366,Kratzer,Kotflügel,180.0
28358401366,Kratzer,Innenraum,110.0
28358401366,Kratzer,Sonstige,0.0
28358401366,Kratzer,Stoßfänger,0.0
36681669512,Kratzer,Stoßfänger,0.0
36681669512,Kratzer,Sonstige,0.0
28214581347,Kratzer,Sonstige,0.0
28214581347,Kratzer,Tür,0.0
28214581347,Kratzer,Stoßfänger,0.0
28689463135,Kratzer,Stoßfänger,0.0
35517918027,Kratzer,Sonstige,0.0
35517918027,Kratzer,Stoßfänger,0.0
28214581347,Kratzer,Sonstige,0.0
28214581347,Kratzer,Tür,0.0
28214581347,Kratzer,Stoßfänger,0.0
37010112421,Kratzer,Tür,0.0
23367547290,Kratzer,Stoßfänger,220.0
23378454834,Kratzer,Stoßfänger,180.0
36976193883,Kratzer,Felge,0.0
28217074789,Kratzer,Scheibe,0.0
28217074789,Kratzer,Innenraum,110.0
32114599944,Kratzer,Heckklappe,0.0
34830181129,Kratzer,Felge,180.0
35296043800,Kratzer,Sonstige,0.0
35296043800,Kratzer,Sonstige,0.0
29438934308,Kratzer,Felge,180.0
31195343474,Kratzer,Stoßfänger,90.0
32821736985,Kratzer,Felge,120.0
32821736985,Kratzer,Sonstige,120.0
29132192179,Kratzer,Felge,167.5
29132192179,Kratzer,Felge,167.5
29132192179,Kratzer,Felge,167.5
29132192179,Kratzer,Felge,0.0
29132192179,Kratzer,Heckklappe,230.0
29132192179,Kratzer,Karosserie-Säule,215.0
32961858696,Kratzer,Tür,145.0
33117345538,Kratzer,Tür,140.0
33117345538,Kratzer,Felge,205.0
35825781634,Kratzer,Scheibe,0.0
29036667831,Kratzer,Felge,170.0
6726047608,Kratzer,Sonstige,35.06
6726047608,Kratzer,Sonstige,35.06
6905896374,Kratzer,Außenspiegel,250.0
6950837803,Kratzer,Tür,50.0
13909375113,Kratzer,Stoßfänger,120.0
12687712015,Kratzer,Stoßfänger,500.0
12687712015,Kratzer,Sonstige,0.0
12687712015,Kratzer,Felge,185.22
12687712015,Kratzer,Felge,0.0
12687712015,Kratzer,Motorhaube,75.0
13410610956,Kratzer,Tür,75.0
13410610956,Kratzer,Außenspiegel,0.0
13410610956,Kratzer,Sonstige,0.0
15919207583,Kratzer,Beleuchtung,500.0
15919207583,Kratzer,Felge,101.46
15919207583,Kratzer,Stoßfänger,645.7
15919207583,Kratzer,Felge,101.46
15385964815,Kratzer,Stoßfänger,463.17
15385964815,Kratzer,Sonstige,377.74
15385964815,Kratzer,Tür,334.01
16037377383,Kratzer,Felge,80.0
16163096242,Kratzer,Tür,0.0
16163096242,Kratzer,Tür,0.0
16163096242,Kratzer,Stoßfänger,645.7
12432088938,Kratzer,Felge,145.0
12432088938,Kratzer,Innenraum,90.0
12432088938,Kratzer,Felge,145.0
13355935147,Kratzer,Stoßfänger,0.0
9476314296,Kratzer,Heckklappe,139.65
9476314296,Kratzer,Felge,98.29
9476314296,Kratzer,Felge,100.0
6745530399,Kratzer,Tür,50.0
6745530399,Kratzer,Stoßfänger,50.0
6788270603,Kratzer,Sonstige,100.0
6788270603,Kratzer,Felge,100.0
9270749984,Kratzer,Tür,50.0
9270749984,Kratzer,Sonstige,50.0
10606432170,Kratzer,Tür,100.0
10606432170,Kratzer,Sonstige,50.0
10606432170,Kratzer,Tür,100.0
9598799660,Kratzer,Tür,0.0
9598799660,Kratzer,Stoßfänger,500.0
9598799660,Kratzer,Tür,0.0
9598799660,Kratzer,Tür,0.0
8551727428,Kratzer,Stoßfänger,100.0
8551727428,Kratzer,Tür,100.0
5479754370,Kratzer,Sonstige,500.0
5479754370,Kratzer,Tür,252.48
5479754370,Kratzer,Stoßfänger,500.0
5479754370,Kratzer,Heckklappe,80.0
5479754370,Kratzer,Tür,500.0
5479754370,Kratzer,Sonstige,30.0
3633174819,Kratzer,Sonstige,0.0
3633174819,Kratzer,Tür,39.13
3633174819,Kratzer,Tür,50.0
3633174819,Kratzer,Heckklappe,0.0
3633174819,Kratzer,Tür,402.08
3633174819,Kratzer,Motorhaube,500.0
3633174819,Kratzer,Tür,0.0
13014693256,Kratzer,Stoßfänger,100.0
4500064396,Kratzer,Stoßfänger,150.0
4500064396,Kratzer,Stoßfänger,94.85
4500064396,Kratzer,Kotflügel,500.0
4500064396,Kratzer,Stoßfänger,387.17
4500064396,Kratzer,Stoßfänger,500.0
4500064396,Kratzer,Motorhaube,500.0
6137420096,Kratzer,Tür,0.0
6137420096,Kratzer,Stoßfänger,61.53
3688140707,Kratzer,Sonstige,500.0
3688140707,Kratzer,Tür,0.0
3688140707,Kratzer,Außenspiegel,0.0
3688140707,Kratzer,Außenspiegel,0.0
3688140707,Kratzer,Tür,0.0
3688140707,Kratzer,Tür,0.0
3688140707,Kratzer,Sonstige,0.0
9328481327,Kratzer,Tür,100.0
9328481327,Kratzer,Tür,100.0
9328481327,Kratzer,Stoßfänger,481.28
9328481327,Kratzer,Sonstige,100.0
3935867393,Kratzer,Tür,0.0
3935867393,Kratzer,Außenspiegel,50.0
3935867393,Kratzer,Sonstige,64.69
3935867393,Kratzer,Stoßfänger,500.0
3935867393,Kratzer,Sonstige,0.0
3935867393,Kratzer,Innenraum,0.0
6353387403,Kratzer,Sonstige,500.0
6353387403,Kratzer,Tür,100.0
6318183508,Kratzer,Tür,500.0
6318183508,Kratzer,Außenspiegel,316.1
6318183508,Kratzer,Heckklappe,227.78
4363940796,Kratzer,Sonstige,50.0
11993594730,Kratzer,Tür,100.0
4443140385,Kratzer,Tür,39.45
4608212772,Kratzer,Heckklappe,0.0
4608212772,Kratzer,Innenraum,30.0
4608212772,Kratzer,Innenraum,105.52
4608212772,Kratzer,Tür,116.26
4305907085,Kratzer,Tür,0.0
4305907085,Kratzer,Felge,150.0
4614441549,Kratzer,Tür,140.38
4765143083,Kratzer,Stoßfänger,0.0
4615269436,Kratzer,Stoßfänger,50.0
4615269436,Kratzer,Tür,0.0
4615269436,Kratzer,Außenspiegel,0.0
4615269436,Kratzer,Sonstige,395.71
4615269436,Kratzer,Tür,50.0
4615269436,Kratzer,Tür,50.0
4615269436,Kratzer,Tür,0.0
4712693664,Kratzer,Tür,500.0
4712693664,Kratzer,Sonstige,50.0
6722171445,Kratzer,Tür,0.0
6722171445,Kratzer,Tür,0.0
4054900959,Kratzer,Sonstige,500.0
4054900959,Kratzer,Tür,500.0
4054900959,Kratzer,Tür,442.6
4054900959,Kratzer,Tür,113.97
4054900959,Kratzer,Außenspiegel,245.81
4054900959,Kratzer,Außenspiegel,25.0
4155343368,Kratzer,Stoßfänger,100.0
4155343368,Kratzer,Tür,0.0
4155343368,Kratzer,Tür,100.0
4155343368,Kratzer,Tür,0.0
3985787846,Kratzer,Tür,50.0
3985787846,Kratzer,Felge,120.0
4983283289,Kratzer,Sonstige,0.0
4983283289,Kratzer,Stoßfänger,0.0
4983283289,Kratzer,Innenraum,0.0
4983283289,Kratzer,Tür,0.0
4983283289,Kratzer,Tür,0.0
4983283289,Kratzer,Außenspiegel,69.4
4983283289,Kratzer,Tür,0.0
4983283289,Kratzer,Stoßfänger,0.0
4983283289,Kratzer,Stoßfänger,0.0
4983283289,Kratzer,Innenraum,0.0
4983283289,Kratzer,Tür,0.0
4983283289,Kratzer,Tür,0.0
4983283289,Kratzer,Heckklappe,0.0
13790738745,Kratzer,Felge,101.86
13790738745,Kratzer,Felge,101.86
4978542476,Kratzer,Stoßfänger,50.0
4978542476,Kratzer,Sonstige,324.59
4978542476,Kratzer,Tür,50.0
4978542476,Kratzer,Sonstige,50.0
4978542476,Kratzer,Tür,487.18
4744316463,Kratzer,Stoßfänger,100.0
4744316463,Kratzer,Tür,50.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Sonstige,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Innenraum,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Heckklappe,0.0
6630110791,Kratzer,Stoßfänger,0.0
6630110791,Kratzer,Innenraum,0.0
6630110791,Kratzer,Tür,0.0
6630110791,Kratzer,Innenraum,0.0
6630110791,Kratzer,Tür,0.0
6029653578,Kratzer,Stoßfänger,150.0
6029653578,Kratzer,Stoßfänger,500.0
6704140553,Kratzer,Tür,50.0
6704140553,Kratzer,Stoßfänger,50.0
6704140553,Kratzer,Kotflügel,50.0
6163271018,Kratzer,Felge,100.0
6163271018,Kratzer,Felge,150.0
5937660682,Kratzer,Tür,373.54
5937660682,Kratzer,Motorhaube,471.38
5937660682,Kratzer,Tür,373.52
5937660682,Kratzer,Innenraum,56.88
5937660682,Kratzer,Stoßfänger,375.81
8248720410,Kratzer,Tür,50.0
8248720410,Kratzer,Sonstige,50.0
8248720410,Kratzer,Stoßfänger,100.0
8248720410,Kratzer,Stoßfänger,50.0
7750338817,Kratzer,Innenraum,0.0
7750338817,Kratzer,Sonstige,50.0
5188770144,Kratzer,Sonstige,0.0
8900997488,Kratzer,Heckklappe,390.09
8900997488,Kratzer,Motorhaube,50.0
8900997488,Kratzer,Sonstige,432.35
8900997488,Kratzer,Stoßfänger,50.0
5564283931,Kratzer,Sonstige,0.0
14210783332,Kratzer,Stoßfänger,0.0
14210783332,Kratzer,Sonstige,512.49
14210783332,Kratzer,Stoßfänger,0.0
14308067405,Kratzer,Felge,88.0
14308067405,Kratzer,Außenspiegel,0.0
14308067405,Kratzer,Felge,88.0
14780209521,Kratzer,Stoßfänger,0.0
14780209521,Kratzer,Stoßfänger,0.0
9599974465,Kratzer,Tür,500.0
12476658179,Kratzer,Heckklappe,0.0
12476658179,Kratzer,Tür,0.0
12476658179,Kratzer,Tür,0.0
12476658179,Kratzer,Stoßfänger,0.0
14857333390,Kratzer,Stoßfänger,100.0
8149459305,Kratzer,,500.0
8149459305,Kratzer,,95.03
9621890701,Kratzer,Kotflügel,97.02
9621890701,Kratzer,Heckklappe,0.0
9621890701,Kratzer,Stoßfänger,72.77
9621890701,Kratzer,Tür,0.0
9621890701,Kratzer,Innenraum,109.51
9621890701,Kratzer,Sonstige,0.0
9621890701,Kratzer,,100.0
9621890701,Kratzer,Tür,72.77
8334524425,Kratzer,Stoßfänger,50.0
13214976257,Kratzer,Stoßfänger,0.0
15297090883,Kratzer,Innenraum,0.0
15297090883,Kratzer,Stoßfänger,120.0
15297090883,Kratzer,Stoßfänger,0.0
6540192069,Kratzer,Innenraum,0.0
17568829053,Kratzer,Stoßfänger,0.0
12745890386,Kratzer,Stoßfänger,678.94
12745890386,Kratzer,Tür,500.0
13228374568,Kratzer,Tür,0.0
13162519581,Kratzer,Tür,0.0
13162519581,Kratzer,Tür,0.0
13162519581,Kratzer,Heckklappe,500.0
13162519581,Kratzer,Beleuchtung,1036.33
13162519581,Kratzer,Tür,0.0
13162519581,Kratzer,Stoßfänger,500.0
13162519581,Kratzer,Tür,0.0
13449348180,Kratzer,Innenraum,0.0
13114892917,Kratzer,Tür,539.03
13114892917,Kratzer,Tür,653.38
6525592634,Kratzer,Tür,224.93
6525592634,Kratzer,Stoßfänger,370.5
13054183319,Kratzer,Stoßfänger,0.0
13054183319,Kratzer,Felge,101.86
13088000810,Kratzer,Tür,150.0
13088000810,Kratzer,Stoßfänger,500.0
13088000810,Kratzer,Sonstige,150.0
13088000810,Kratzer,Innenraum,150.0
13290242470,Kratzer,Tür,393.6
13290242470,Kratzer,Kotflügel,315.39
13290242470,Kratzer,Tür,469.24
12968382885,Kratzer,Tür,0.0
13336074760,Kratzer,Felge,407.44
13336074760,Kratzer,Sonstige,0.0
13336074760,Kratzer,Sonstige,0.0
13336074760,Kratzer,Stoßfänger,500.0
13336074760,Kratzer,Tür,0.0
13336074760,Kratzer,Tür,0.0
13336074760,Kratzer,Sonstige,0.0
13336074760,Kratzer,Tür,0.0
13336074760,Kratzer,Tür,0.0
13336074760,Kratzer,Sonstige,0.0
13336074760,Kratzer,Scheibe,0.0
13336074760,Kratzer,Tür,500.0
13336074760,Kratzer,Tür,500.0
13336237132,Kratzer,Felge,101.86
13336237132,Kratzer,Sonstige,577.53
13336237132,Kratzer,Stoßfänger,698.19
13336237132,Kratzer,Tür,679.33
13336237132,Kratzer,Scheibe,0.0
13336237132,Kratzer,Tür,0.0
13263825993,Kratzer,Felge,101.86
13263825993,Kratzer,Felge,101.86
13263825993,Kratzer,Felge,101.86
13263825993,Kratzer,Außenspiegel,0.0
13410002194,Kratzer,Tür,0.0
13410002194,Kratzer,Tür,0.0
13410002194,Kratzer,Tür,0.0
13410002194,Kratzer,Sonstige,0.0
14056994849,Kratzer,Sonstige,0.0
14056994849,Kratzer,Sonstige,0.0
14056994849,Kratzer,Stoßfänger,500.0
14339644084,Kratzer,Tür,0.0
14339644084,Kratzer,Sonstige,500.0
14339644084,Kratzer,Außenspiegel,61.77
13550363576,Kratzer,Tür,0.0
13550363576,Kratzer,Scheibe,500.0
13550363576,Kratzer,Tür,0.0
13550363576,Kratzer,Tür,0.0
13550363576,Kratzer,Tür,0.0
13864993339,Kratzer,Tür,0.0
13864993339,Kratzer,Felge,101.86
13790351170,Kratzer,Sonstige,0.0
15086097714,Kratzer,Stoßfänger,150.0
15086097714,Kratzer,Tür,0.0
13602563962,Kratzer,Stoßfänger,0.0
13602563962,Kratzer,Innenraum,100.63
14357220962,Kratzer,Felge,0.0
14357220962,Kratzer,Tür,0.0
13858380205,Kratzer,Tür,90.0
13858380205,Kratzer,Felge,101.86
13858380205,Kratzer,Felge,101.86
13337298708,Kratzer,Tür,0.0
13337298708,Kratzer,Tür,0.0
13741235271,Kratzer,Felge,101.86
13741235271,Kratzer,Felge,101.86
13966728225,Kratzer,Tür,0.0
13923128238,Kratzer,,0.0
14647535280,Kratzer,Felge,101.86
14647535280,Kratzer,Felge,101.86
14647535280,Kratzer,Felge,101.86
14647535280,Kratzer,Motorhaube,75.0
14647535280,Kratzer,Sonstige,500.0
13795522097,Kratzer,Stoßfänger,500.0
13795522097,Kratzer,Felge,127.67
13795522097,Kratzer,Tür,150.0
13795522097,Kratzer,Heckklappe,150.0
13795522097,Kratzer,Stoßfänger,500.0
13795522097,Kratzer,Felge,127.67
13795522097,Kratzer,Tür,150.0
13955076876,Kratzer,Sonstige,500.0
13955076876,Kratzer,Sonstige,253.34
13955076876,Kratzer,Felge,107.56
13433549106,Kratzer,Felge,120.0
13863940124,Kratzer,Stoßfänger,150.0
13863940124,Kratzer,Felge,0.0
13863940124,Kratzer,Felge,120.0
13863940124,Kratzer,Außenspiegel,90.0
13863940124,Kratzer,Felge,120.0
14060347564,Kratzer,Tür,0.0
14060347564,Kratzer,Sonstige,0.0
13885114968,Kratzer,Felge,120.0
13885114968,Kratzer,Felge,120.0
13885114968,Kratzer,Felge,120.0
14043323195,Kratzer,Felge,120.0
13670343225,Kratzer,Kotflügel,485.22
14462959157,Kratzer,Tür,100.0
14462959157,Kratzer,Felge,101.86
14462959157,Kratzer,Felge,0.0
14462959157,Kratzer,Tür,100.0
15186158682,Kratzer,Sonstige,56.25
6210786835,Kratzer,Sonstige,409.53
17503744066,Kratzer,Tür,454.15
17503744066,Kratzer,Stoßfänger,654.55
17503744066,Kratzer,Stoßfänger,150.0
17503744066,Kratzer,Heckklappe,0.0
17503744066,Kratzer,Felge,101.86
17503744066,Kratzer,Felge,101.86
14201736366,Kratzer,Felge,120.0
14302152265,Kratzer,,484.43
14302152265,Kratzer,Tür,484.43
14302152265,Kratzer,Sonstige,150.0
14308270898,Kratzer,Felge,101.86
14308270898,Kratzer,Felge,101.86
14308270898,Kratzer,Tür,0.0
14308270898,Kratzer,Felge,101.86
14308270898,Kratzer,Innenraum,0.0
14308270898,Kratzer,Innenraum,0.0
14308270898,Kratzer,Tür,0.0
14308270898,Kratzer,Sonstige,0.0
14308270898,Kratzer,Tür,0.0
14308270898,Kratzer,Felge,101.86
14308270898,Kratzer,Stoßfänger,500.0
14308270898,Kratzer,Tür,0.0
14308270898,Kratzer,Tür,500.0
14308270898,Kratzer,,0.0
14308270898,Kratzer,Scheibe,0.0
14308270898,Kratzer,Heckklappe,500.0
13978288983,Kratzer,Heckklappe,0.0
6787085235,Kratzer,Sonstige,0.0
6787085235,Kratzer,,500.0
6787085235,Kratzer,Tür,0.0
6787085235,Kratzer,Scheibe,0.0
6787085235,Kratzer,Tür,0.0
6787085235,Kratzer,Tür,475.92
8429049772,Kratzer,Stoßfänger,100.0
13848379661,Kratzer,Felge,115.82
13828296074,Kratzer,Felge,115.82
13828296074,Kratzer,Felge,115.82
13828296074,Kratzer,Sonstige,0.0
13828296074,Kratzer,Felge,115.82
14349109043,Kratzer,Stoßfänger,500.0
14349109043,Kratzer,Tür,0.0
14349109043,Kratzer,Sonstige,150.0
14349109043,Kratzer,Stoßfänger,0.0
14790478942,Kratzer,Stoßfänger,150.0
14790478942,Kratzer,Tür,150.0
6349159512,Kratzer,Innenraum,0.0
6349159512,Kratzer,Sonstige,0.0
6084626574,Kratzer,Felge,0.0
6084626574,Kratzer,Tür,50.0
12335978650,Kratzer,Tür,150.0
12335978650,Kratzer,Heckklappe,0.0
12335978650,Kratzer,Felge,0.0
12335978650,Kratzer,Motorhaube,0.0
12335978650,Kratzer,Sonstige,0.0
12335978650,Kratzer,Kotflügel,339.66
21088552081,Kratzer,Karosserie-Säule,0.0
21088552081,Kratzer,Sonstige,0.0
21088552081,Kratzer,Tür,0.0
14703219791,Kratzer,Felge,107.56
14703219791,Kratzer,Motorhaube,0.0
14703219791,Kratzer,Stoßfänger,0.0
14703219791,Kratzer,Tür,0.0
14703219791,Kratzer,Tür,0.0
14703219791,Kratzer,Sonstige,0.0
14703219791,Kratzer,Scheibe,661.87
